"","Differential 5 - 6 Last (mV)","Differential 7 - 8 Last (mV)","Differential 9 - 10 Last (mV)"
"1674050498","-60.41","-0.04","-10.95"
"1674050499","-60.40","0.06","-10.92"
"1674050500","-60.40","-0.02","-10.89"
"1674050501","-60.39","-0.07","-10.85"
"1674050502","-60.39","0.02","-10.83"
"1674050503","-60.38","0.02","-10.80"
"1674050504","-60.38","-0.07","-10.77"
"1674050505","-60.37","-0.01","-10.74"
"1674050506","-60.36","0.05","-10.71"
"1674050507","-60.36","-0.05","-10.69"
"1674050508","-60.35","-0.06","-10.66"
"1674050509","-60.35","0.04","-10.63"
"1674050510","-60.34","0.01","-10.61"
"1674050511","-60.33","-0.08","-10.58"
"1674050512","-60.33","-0.01","-10.56"
"1674050513","-60.33","0.04","-10.54"
"1674050514","-60.32","-0.05","-10.52"
"1674050515","-60.31","-0.04","-10.49"
"1674050516","-60.31","0.05","-10.47"
"1674050517","-60.30","-0.03","-10.44"
"1674050518","-60.30","-0.08","-10.42"
"1674050519","-60.29","0.03","-10.40"
"1674050520","-60.28","0.01","-10.38"
"1674050521","-60.28","-0.07","-10.36"
"1674050522","-60.27","0.00","-10.34"
"1674050523","-60.27","0.04","-10.32"
"1674050524","-60.26","-0.06","-10.30"
"1674050525","-60.25","-0.05","-10.28"
"1674050526","-60.25","0.04","-10.26"
"1674050527","-60.24","-0.01","-10.24"
"1674050528","-60.23","-0.07","-10.22"
"1674050529","-60.23","0.03","-10.21"
"1674050530","-60.22","0.02","-10.19"
"1674050531","-60.22","-0.07","-10.17"
"1674050532","-60.21","0.00","-10.15"
"1674050533","-60.21","0.05","-10.14"
"1674050534","-60.20","-0.05","-10.12"
"1674050535","-60.19","-0.06","-10.10"
"1674050536","-60.19","0.04","-10.09"
"1674050537","-60.18","0.00","-10.07"
"1674050538","-60.17","-0.08","-10.05"
"1674050539","-60.16","0.03","-10.04"
"1674050540","-60.16","-0.02","-10.02"
"1674050541","-60.15","-0.20","-10.00"
"1674050542","-60.14","0.32","-9.99"
"1674050543","-60.14","-0.13","-9.97"
"1674050544","-60.13","0.22","-9.96"
"1674050545","-60.12","0.01","-9.94"
"1674050546","-60.12","-0.11","-9.93"
"1674050547","-60.11","-0.01","-9.91"
"1674050548","-60.10","-0.01","-9.89"
"1674050549","-60.09","0.09","-9.88"
"1674050550","-60.09","0.05","-9.87"
"1674050551","-60.08","-0.08","-9.85"
"1674050552","-60.07","-0.04","-9.84"
"1674050553","-60.07","0.04","-9.82"
"1674050554","-60.06","0.02","-9.81"
"1674050555","-60.05","-0.06","-9.79"
"1674050556","-60.05","0.00","-9.78"
"1674050557","-60.04","0.12","-9.76"
"1674050558","-60.04","0.04","-9.75"
"1674050559","-60.03","0.00","-9.73"
"1674050560","-60.02","-0.04","-9.72"
"1674050561","-60.01","-0.10","-9.71"
"1674050562","-60.00","0.39","-9.70"
"1674050563","-60.00","-0.40","-9.68"
"1674050564","-59.99","0.24","-9.67"
"1674050565","-59.99","0.42","-9.67"
"1674050566","-59.98","-0.04","-9.65"
"1674050567","-59.98","-0.18","-9.63"
"1674050568","-59.97","0.25","-9.62"
"1674050569","-59.96","0.32","-9.62"
"1674050570","-59.95","-0.29","-9.59"
"1674050571","-59.94","0.39","-9.59"
"1674050572","-59.93","-0.33","-9.57"
"1674050573","-59.93","0.32","-9.56"
"1674050574","-59.92","-0.03","-9.55"
"1674050575","-59.91","-1.20","-9.53"
"1674050576","-59.90","0.04","-9.52"
"1674050577","-59.89","0.28","-9.51"
"1674050578","-59.88","-0.23","-9.50"
"1674050579","-59.88","-0.32","-9.47"
"1674050580","-59.87","-0.12","-9.47"
"1674050581","-59.86","0.32","-9.46"
"1674050582","-59.85","-0.35","-9.45"
"1674050583","-59.85","0.55","-9.43"
"1674050584","-59.84","0.15","-9.42"
"1674050585","-59.83","-0.07","-9.41"
"1674050586","-59.82","-0.02","-9.40"
"1674050587","-59.82","0.03","-9.39"
"1674050588","-59.81","-0.35","-9.38"
"1674050589","-59.80","-0.02","-9.37"
"1674050590","-59.80","0.08","-9.36"
"1674050591","-59.79","-0.06","-9.35"
"1674050592","-59.78","-0.06","-9.34"
"1674050593","-59.77","0.21","-9.33"
"1674050594","-59.76","0.12","-9.32"
"1674050595","-59.75","-0.34","-9.30"
"1674050596","-59.74","0.21","-9.28"
"1674050597","-59.73","0.14","-9.28"
"1674050598","-59.72","0.14","-9.26"
"1674050599","-59.71","0.59","-9.27"
"1674050600","-59.70","-0.57","-9.24"
"1674050601","-59.70","-0.51","-9.22"
"1674050602","-59.69","-0.33","-9.22"
"1674050603","-59.68","-0.01","-9.20"
"1674050604","-59.70","-2.03","-9.13"
"1674050605","-59.66","1.74","-9.19"
"1674050606","-59.66","-1.73","-9.15"
"1674050607","-59.68","-0.34","-9.12"
"1674050608","-59.64","0.53","-9.16"
"1674050609","-59.65","-0.15","-9.13"
"1674050610","-59.64","-0.05","-9.11"
"1674050611","-59.63","-0.08","-9.10"
"1674050612","-59.62","-0.03","-9.09"
"1674050613","-59.61","0.02","-9.08"
"1674050614","-59.60","-0.04","-9.07"
"1674050615","-59.60","-0.07","-9.06"
"1674050616","-59.59","0.14","-9.05"
"1674050617","-59.59","0.00","-9.02"
"1674050618","-59.58","-0.16","-9.02"
"1674050619","-59.57","0.21","-9.00"
"1674050620","-59.56","-0.13","-9.00"
"1674050621","-59.55","0.38","-8.98"
"1674050622","-59.55","-0.18","-8.97"
"1674050623","-59.54","0.25","-8.96"
"1674050624","-59.53","-0.28","-8.95"
"1674050625","-59.52","-0.05","-8.94"
"1674050626","-59.51","0.03","-8.93"
"1674050627","-59.51","-0.03","-8.92"
"1674050628","-59.50","0.01","-8.91"
"1674050629","-59.49","-0.79","-8.90"
"1674050630","-59.48","0.97","-8.89"
"1674050631","-59.48","1.52","-8.89"
"1674050632","-59.46","-0.43","-8.87"
"1674050633","-59.46","0.00","-8.86"
"1674050634","-59.46","-0.03","-8.85"
"1674050635","-59.45","0.01","-8.83"
"1674050636","-59.44","0.03","-8.82"
"1674050637","-59.44","-0.20","-8.81"
"1674050638","-59.43","-0.32","-8.79"
"1674050639","-59.42","1.84","-8.80"
"1674050640","-59.41","1.58","-8.81"
"1674050641","-59.41","-0.15","-8.82"
"1674050642","-59.38","0.58","-8.78"
"1674050643","-59.38","0.19","-8.81"
"1674050644","-59.38","-0.62","-8.75"
"1674050645","-59.37","0.18","-8.72"
"1674050646","-59.36","0.03","-8.73"
"1674050647","-59.35","-0.11","-8.70"
"1674050648","-59.34","-0.61","-8.67"
"1674050649","-59.33","-0.10","-8.69"
"1674050650","-59.32","0.09","-8.68"
"1674050651","-59.31","0.00","-8.67"
"1674050652","-59.31","0.04","-8.67"
"1674050653","-59.30","0.07","-8.66"
"1674050654","-59.29","-0.11","-8.65"
"1674050655","-59.28","0.01","-8.64"
"1674050656","-59.27","0.03","-8.63"
"1674050657","-59.26","-0.09","-8.62"
"1674050658","-59.25","-0.04","-8.61"
"1674050659","-59.24","0.02","-8.60"
"1674050660","-59.24","0.06","-8.60"
"1674050661","-59.23","-0.06","-8.61"
"1674050662","-59.22","-0.20","-8.58"
"1674050663","-59.22","0.94","-8.56"
"1674050664","-59.20","1.11","-8.56"
"1674050665","-59.19","1.15","-8.56"
"1674050666","-59.17","-0.22","-8.55"
"1674050667","-59.17","-0.01","-8.54"
"1674050668","-59.16","-0.04","-8.54"
"1674050669","-59.16","0.02","-8.53"
"1674050670","-59.15","0.03","-8.52"
"1674050671","-59.15","-0.06","-8.51"
"1674050672","-59.14","0","-8.51"
"1674050673","-59.13","0.03","-8.50"
"1674050674","-59.13","-0.03","-8.49"
"1674050675","-59.14","-0.01","-8.48"
"1674050676","-59.14","0.05","-8.47"
"1674050677","-59.13","-0.03","-8.46"
"1674050678","-59.13","-0.05","-8.45"
"1674050679","-59.12","0.06","-8.44"
"1674050680","-59.12","-0.01","-8.44"
"1674050681","-59.11","-0.06","-8.43"
"1674050682","-59.11","0.02","-8.42"
"1674050683","-59.10","0.02","-8.41"
"1674050684","-59.10","-0.06","-8.40"
"1674050685","-59.09","-0.01","-8.39"
"1674050686","-59.08","0.05","-8.39"
"1674050687","-59.08","-0.03","-8.38"
"1674050688","-59.07","-0.03","-8.37"
"1674050689","-59.06","0.04","-8.36"
"1674050690","-59.06","-0.12","-8.35"
"1674050691","-59.05","-0.16","-8.35"
"1674050692","-59.04","-0.10","-8.34"
"1674050693","-59.03","0.01","-8.33"
"1674050694","-59.02","-0.06","-8.33"
"1674050695","-59.01","-0.02","-8.32"
"1674050696","-59.00","0.03","-8.31"
"1674050697","-58.99","-0.05","-8.30"
"1674050698","-58.99","-0.04","-8.29"
"1674050699","-58.98","0.04","-8.29"
"1674050700","-58.97","-0.02","-8.28"
"1674050701","-58.96","-0.03","-8.27"
"1674050702","-58.95","0.03","-8.26"
"1674050703","-58.94","-0.02","-8.26"
"1674050704","-58.93","-0.05","-8.25"
"1674050705","-58.93","0.02","-8.24"
"1674050706","-58.92","0.01","-8.24"
"1674050707","-58.91","-0.06","-8.23"
"1674050708","-58.90","0.00","-8.23"
"1674050709","-58.90","0.03","-8.23"
"1674050710","-58.88","-0.05","-8.22"
"1674050711","-58.88","-0.03","-8.22"
"1674050712","-58.87","0.04","-8.21"
"1674050713","-58.86","-0.04","-8.21"
"1674050714","-58.85","-0.05","-8.20"
"1674050715","-58.84","0.04","-8.20"
"1674050716","-58.83","-0.01","-8.19"
"1674050717","-58.82","-0.07","-8.19"
"1674050718","-58.81","-0.13","-8.18"
"1674050719","-58.80","-0.03","-8.18"
"1674050720","-58.79","-0.09","-8.17"
"1674050721","-58.78","0.13","-8.17"
"1674050722","-58.77","0.00","-8.16"
"1674050723","-58.76","0.03","-8.16"
"1674050724","-58.75","-0.08","-8.15"
"1674050725","-58.75","0.02","-8.15"
"1674050726","-58.74","-0.01","-8.14"
"1674050727","-58.73","-0.06","-8.14"
"1674050728","-58.72","0.00","-8.13"
"1674050729","-58.71","0.03","-8.13"
"1674050730","-58.70","-0.05","-8.12"
"1674050731","-58.69","-0.02","-8.12"
"1674050732","-58.68","0.04","-8.12"
"1674050733","-58.67","-0.03","-8.11"
"1674050734","-58.66","-0.04","-8.11"
"1674050735","-58.65","0.01","-8.10"
"1674050736","-58.64","0.03","-8.10"
"1674050737","-58.63","-0.04","-8.10"
"1674050738","-58.62","-0.17","-8.10"
"1674050739","-58.61","-0.07","-8.09"
"1674050740","-58.60","-0.87","-8.08"
"1674050741","-58.59","-0.01","-8.09"
"1674050742","-58.56","0.00","-8.12"
"1674050743","-58.54","-0.09","-8.15"
"1674050744","-58.53","0.02","-8.16"
"1674050745","-58.53","-0.03","-8.15"
"1674050746","-58.52","-0.08","-8.14"
"1674050747","-58.52","-0.70","-8.09"
"1674050748","-58.51","-2.24","-8.07"
"1674050749","-58.49","-1.36","-8.09"
"1674050750","-58.48","0.00","-8.09"
"1674050751","-58.48","0.25","-8.08"
"1674050752","-58.47","-0.33","-8.07"
"1674050753","-58.46","0.17","-8.07"
"1674050754","-58.46","1.74","-8.05"
"1674050755","-58.44","-1.09","-8.06"
"1674050756","-58.43","-0.57","-8.04"
"1674050757","-58.42","0.13","-8.05"
"1674050758","-58.41","0.50","-8.05"
"1674050759","-58.40","0.29","-8.04"
"1674050760","-58.39","0.15","-8.03"
"1674050761","-58.38","0.57","-8.03"
"1674050762","-58.37","-0.12","-8.02"
"1674050763","-58.36","-0.07","-8.02"
"1674050764","-58.35","0.03","-8.02"
"1674050765","-58.34","0.00","-8.01"
"1674050766","-58.33","-0.17","-8.00"
"1674050767","-58.32","-0.59","-8.00"
"1674050768","-58.31","0.34","-7.99"
"1674050769","-58.31","-0.05","-7.96"
"1674050770","-58.29","-1.46","-7.97"
"1674050771","-58.27","-1.00","-7.99"
"1674050772","-58.27","-0.13","-7.97"
"1674050773","-58.26","1.46","-7.99"
"1674050774","-58.25","-1.25","-7.96"
"1674050775","-58.23","-0.72","-7.97"
"1674050776","-58.23","-0.61","-7.96"
"1674050777","-58.22","-0.23","-7.95"
"1674050778","-58.21","-0.11","-7.95"
"1674050779","-58.19","0.11","-7.95"
"1674050780","-58.18","0.43","-7.95"
"1674050781","-58.17","0.22","-7.94"
"1674050782","-58.16","0.06","-7.94"
"1674050783","-58.15","-0.19","-7.93"
"1674050784","-58.14","0.14","-7.93"
"1674050785","-58.13","0.00","-7.93"
"1674050786","-58.12","-0.08","-7.92"
"1674050787","-58.11","0.03","-7.92"
"1674050788","-58.10","0.10","-7.92"
"1674050789","-58.09","-0.04","-7.91"
"1674050790","-58.09","0.00","-7.91"
"1674050791","-58.08","-0.01","-7.90"
"1674050792","-58.07","0.01","-7.91"
"1674050793","-58.06","-0.10","-7.90"
"1674050794","-58.05","0.00","-7.89"
"1674050795","-58.04","-0.02","-7.89"
"1674050796","-58.03","-0.08","-7.89"
"1674050797","-58.02","0.08","-7.89"
"1674050798","-58.01","-0.03","-7.89"
"1674050799","-58.00","-0.14","-7.88"
"1674050800","-57.99","0.00","-7.88"
"1674050801","-57.98","0.07","-7.88"
"1674050802","-57.97","-0.03","-7.88"
"1674050803","-57.96","-0.03","-7.87"
"1674050804","-57.96","0.05","-7.87"
"1674050805","-57.95","-0.02","-7.87"
"1674050806","-57.94","-0.05","-7.87"
"1674050807","-57.93","0.04","-7.86"
"1674050808","-57.92","0.19","-7.87"
"1674050809","-57.91","-0.11","-7.86"
"1674050810","-57.90","0.05","-7.86"
"1674050811","-57.89","0.02","-7.86"
"1674050812","-57.88","-0.05","-7.85"
"1674050813","-57.88","-0.03","-7.85"
"1674050814","-57.87","0.04","-7.85"
"1674050815","-57.86","-0.39","-7.84"
"1674050816","-57.85","0.24","-7.84"
"1674050817","-57.85","-0.09","-7.82"
"1674050818","-57.82","2.09","-7.89"
"1674050819","-57.82","-0.09","-7.84"
"1674050820","-57.81","0.10","-7.84"
"1674050821","-57.81","-1.45","-7.81"
"1674050822","-57.79","-0.03","-7.83"
"1674050823","-57.78","0.29","-7.85"
"1674050824","-57.78","-0.16","-7.83"
"1674050825","-57.77","-0.06","-7.83"
"1674050826","-57.76","-0.01","-7.83"
"1674050827","-57.75","0.00","-7.83"
"1674050828","-57.75","-0.06","-7.83"
"1674050829","-57.74","-0.96","-7.81"
"1674050830","-57.73","0.52","-7.82"
"1674050831","-57.72","0.39","-7.83"
"1674050832","-57.71","-0.21","-7.83"
"1674050833","-57.70","0.46","-7.83"
"1674050834","-57.70","-0.45","-7.82"
"1674050835","-57.70","-0.05","-7.81"
"1674050836","-57.68","-0.02","-7.82"
"1674050837","-57.67","-0.19","-7.81"
"1674050838","-57.67","0.21","-7.81"
"1674050839","-57.66","-0.10","-7.81"
"1674050840","-57.65","-0.23","-7.81"
"1674050841","-57.64","-0.04","-7.81"
"1674050842","-57.63","-0.11","-7.80"
"1674050843","-57.62","0.00","-7.80"
"1674050844","-57.61","0.06","-7.80"
"1674050845","-57.61","0.07","-7.80"
"1674050846","-57.60","-0.12","-7.79"
"1674050847","-57.59","-0.02","-7.79"
"1674050848","-57.58","-0.03","-7.79"
"1674050849","-57.57","-0.12","-7.79"
"1674050850","-57.56","0.05","-7.79"
"1674050851","-57.56","0.06","-7.79"
"1674050852","-57.55","-0.06","-7.79"
"1674050853","-57.54","-0.03","-7.79"
"1674050854","-57.53","0.04","-7.79"
"1674050855","-57.52","-0.04","-7.79"
"1674050856","-57.51","-0.05","-7.79"
"1674050857","-57.51","0.05","-7.79"
"1674050858","-57.50","0.00","-7.78"
"1674050859","-57.49","-0.07","-7.78"
"1674050860","-57.48","0.04","-7.78"
"1674050861","-57.48","0.02","-7.78"
"1674050862","-57.47","-0.04","-7.78"
"1674050863","-57.46","-0.03","-7.78"
"1674050864","-57.46","0.05","-7.78"
"1674050865","-57.45","-0.03","-7.78"
"1674050866","-57.44","-0.07","-7.78"
"1674050867","-57.44","0.04","-7.78"
"1674050868","-57.43","0.03","-7.77"
"1674050869","-57.42","-0.05","-7.77"
"1674050870","-57.41","-0.02","-7.77"
"1674050871","-57.40","0.04","-7.77"
"1674050872","-57.40","-0.03","-7.77"
"1674050873","-57.39","-0.06","-7.77"
"1674050874","-57.38","0.03","-7.77"
"1674050875","-57.37","0.02","-7.77"
"1674050876","-57.36","-0.06","-7.76"
"1674050877","-57.36","-0.04","-7.76"
"1674050878","-57.35","0.07","-7.76"
"1674050879","-57.34","0.01","-7.76"
"1674050880","-57.33","-0.06","-7.76"
"1674050881","-57.33","0.02","-7.76"
"1674050882","-57.32","0.04","-7.76"
"1674050883","-57.31","-0.06","-7.76"
"1674050884","-57.30","-0.02","-7.76"
"1674050885","-57.29","0.04","-7.76"
"1674050886","-57.29","-0.03","-7.75"
"1674050887","-57.28","-0.02","-7.75"
"1674050888","-57.28","-0.15","-7.75"
"1674050889","-57.27","0.04","-7.75"
"1674050890","-57.26","0.00","-7.75"
"1674050891","-57.25","-0.63","-7.74"
"1674050892","-57.24","0.45","-7.76"
"1674050893","-57.23","-0.22","-7.75"
"1674050894","-57.22","-0.13","-7.75"
"1674050895","-57.22","0.00","-7.74"
"1674050896","-57.21","0.04","-7.74"
"1674050897","-57.20","-0.01","-7.74"
"1674050898","-57.19","-0.06","-7.74"
"1674050899","-57.18","0.04","-7.73"
"1674050900","-57.17","0.02","-7.73"
"1674050901","-57.16","-0.06","-7.73"
"1674050902","-57.16","-0.01","-7.73"
"1674050903","-57.15","0.04","-7.73"
"1674050904","-57.14","-0.02","-7.72"
"1674050905","-57.13","-0.01","-7.72"
"1674050906","-57.13","0.03","-7.72"
"1674050907","-57.12","0.00","-7.72"
"1674050908","-57.11","-0.07","-7.71"
"1674050909","-57.10","-0.04","-7.71"
"1674050910","-57.09","0.03","-7.71"
"1674050911","-57.08","-0.03","-7.71"
"1674050912","-57.08","-0.14","-7.71"
"1674050913","-57.06","0.05","-7.71"
"1674050914","-57.06","0.05","-7.71"
"1674050915","-57.05","-0.06","-7.71"
"1674050916","-57.05","-0.04","-7.71"
"1674050917","-57.04","-0.12","-7.71"
"1674050918","-57.03","-0.04","-7.72"
"1674050919","-57.02","-0.09","-7.71"
"1674050920","-57.02","0.37","-7.71"
"1674050921","-57.01","0.95","-7.71"
"1674050922","-57.00","-0.11","-7.72"
"1674050923","-57.00","-0.06","-7.72"
"1674050924","-56.98","0.01","-7.71"
"1674050925","-56.97","0.02","-7.71"
"1674050926","-56.97","-0.06","-7.71"
"1674050927","-56.96","-0.20","-7.70"
"1674050928","-56.95","0.20","-7.70"
"1674050929","-56.95","-0.82","-7.77"
"1674050930","-56.96","0.29","-7.68"
"1674050931","-56.94","0.01","-7.69"
"1674050932","-56.93","0.14","-7.70"
"1674050933","-56.92","0.05","-7.70"
"1674050934","-56.91","0.01","-7.70"
"1674050935","-56.91","0.05","-7.70"
"1674050936","-56.90","0.30","-7.70"
"1674050937","-56.90","0.06","-7.70"
"1674050938","-56.88","-0.18","-7.69"
"1674050939","-56.87","0.19","-7.71"
"1674050940","-56.87","-0.41","-7.68"
"1674050941","-56.86","0.53","-7.71"
"1674050942","-56.85","-0.43","-7.69"
"1674050943","-56.84","0.32","-7.69"
"1674050944","-56.87","2.74","-7.87"
"1674050945","-56.82","-0.63","-7.62"
"1674050946","-56.81","-0.59","-7.64"
"1674050947","-56.80","0.34","-7.68"
"1674050948","-56.79","-1.48","-7.66"
"1674050949","-56.77","0.08","-7.70"
"1674050950","-56.78","0.03","-7.68"
"1674050951","-56.77","0.44","-7.68"
"1674050952","-56.76","0.03","-7.68"
"1674050953","-56.76","-0.51","-7.67"
"1674050954","-56.75","-0.20","-7.68"
"1674050955","-56.75","-1.07","-7.64"
"1674050956","-56.74","0.15","-7.66"
"1674050957","-56.72","0.64","-7.68"
"1674050958","-56.71","-0.65","-7.68"
"1674050959","-56.71","-0.55","-7.66"
"1674050960","-56.70","0.04","-7.67"
"1674050961","-56.69","-0.03","-7.67"
"1674050962","-56.68","0.12","-7.68"
"1674050963","-56.68","-0.25","-7.67"
"1674050964","-56.67","-0.07","-7.67"
"1674050965","-56.66","-0.05","-7.67"
"1674050966","-56.65","0.06","-7.67"
"1674050967","-56.64","0.42","-7.69"
"1674050968","-56.64","-0.22","-7.67"
"1674050969","-56.63","-0.65","-7.69"
"1674050970","-56.64","-1.05","-7.75"
"1674050971","-56.63","-0.71","-7.71"
"1674050972","-56.61","-0.08","-7.69"
"1674050973","-56.60","-1.10","-7.68"
"1674050974","-56.58","0.16","-7.70"
"1674050975","-56.57","-0.15","-7.69"
"1674050976","-56.57","0.05","-7.69"
"1674050977","-56.56","-0.29","-7.68"
"1674050978","-56.56","0.04","-7.66"
"1674050979","-56.55","0.19","-7.68"
"1674050980","-56.55","-0.30","-7.68"
"1674050981","-56.54","0.74","-7.68"
"1674050982","-56.53","-0.47","-7.67"
"1674050983","-56.51","0.27","-7.67"
"1674050984","-56.51","0.19","-7.67"
"1674050985","-56.51","-1.74","-7.66"
"1674050986","-56.50","0.00","-7.68"
"1674050987","-56.49","-0.02","-7.68"
"1674050988","-56.49","-0.10","-7.68"
"1674050989","-56.48","-0.13","-7.68"
"1674050990","-56.47","-0.24","-7.68"
"1674050991","-56.46","-0.06","-7.68"
"1674050992","-56.45","0.14","-7.68"
"1674050993","-56.45","-0.15","-7.68"
"1674050994","-56.44","0.14","-7.69"
"1674050995","-56.43","0.00","-7.69"
"1674050996","-56.42","0.01","-7.69"
"1674050997","-56.41","-0.09","-7.70"
"1674050998","-56.41","-0.02","-7.70"
"1674050999","-56.40","-0.17","-7.69"
"1674051000","-56.39","0.04","-7.70"
"1674051001","-56.38","-0.05","-7.70"
"1674051002","-56.38","-0.30","-7.69"
"1674051003","-56.39","-0.16","-7.65"
"1674051004","-56.36","0.48","-7.67"
"1674051005","-56.36","0.19","-7.67"
"1674051006","-56.35","0.25","-7.68"
"1674051007","-56.34","0.16","-7.68"
"1674051008","-56.33","0.02","-7.68"
"1674051009","-56.33","0.05","-7.69"
"1674051010","-56.33","-0.36","-7.70"
"1674051011","-56.31","-0.22","-7.70"
"1674051012","-56.30","-0.17","-7.70"
"1674051013","-56.29","0.13","-7.70"
"1674051014","-56.28","0.08","-7.70"
"1674051015","-56.28","0.04","-7.71"
"1674051016","-56.27","-0.04","-7.71"
"1674051017","-56.26","0.03","-7.71"
"1674051018","-56.25","0.09","-7.72"
"1674051019","-56.24","-0.25","-7.71"
"1674051020","-56.24","-0.03","-7.71"
"1674051021","-56.23","0.04","-7.71"
"1674051022","-56.22","-0.04","-7.71"
"1674051023","-56.20","-0.07","-7.71"
"1674051024","-56.20","0.00","-7.71"
"1674051025","-56.19","0.05","-7.72"
"1674051026","-56.18","0.00","-7.72"
"1674051027","-56.17","-0.02","-7.73"
"1674051028","-56.15","0.01","-7.73"
"1674051029","-56.14","0.02","-7.73"
"1674051030","-56.13","-0.04","-7.74"
"1674051031","-56.12","0.04","-7.74"
"1674051032","-56.11","0.04","-7.75"
"1674051033","-56.11","-0.02","-7.76"
"1674051034","-56.10","-0.06","-7.77"
"1674051035","-56.09","0.02","-7.77"
"1674051036","-56.08","-0.02","-7.79"
"1674051037","-56.06","-0.14","-7.80"
"1674051038","-56.06","-0.05","-7.81"
"1674051039","-56.04","0.00","-7.81"
"1674051040","-56.04","0.06","-7.82"
"1674051041","-56.04","-0.04","-7.83"
"1674051042","-56.02","-0.02","-7.84"
"1674051043","-56.02","0.17","-7.85"
"1674051044","-56.01","0.05","-7.86"
"1674051045","-56.00","-0.21","-7.87"
"1674051046","-55.99","-0.10","-7.88"
"1674051047","-55.99","0.26","-7.90"
"1674051048","-55.99","-0.07","-7.91"
"1674051049","-55.99","-0.11","-7.93"
"1674051050","-55.98","0.04","-7.94"
"1674051051","-55.97","0.07","-7.95"
"1674051052","-55.96","-0.06","-7.96"
"1674051053","-55.95","-0.06","-7.97"
"1674051054","-55.95","-0.18","-7.97"
"1674051055","-55.94","0.19","-7.98"
"1674051056","-55.94","0.02","-7.99"
"1674051057","-55.93","-0.01","-8.00"
"1674051058","-55.92","0.19","-8.02"
"1674051059","-55.91","0.08","-8.03"
"1674051060","-55.91","-0.05","-8.04"
"1674051061","-55.90","0.05","-8.05"
"1674051062","-55.89","0.10","-8.06"
"1674051063","-55.89","0.00","-8.07"
"1674051064","-55.89","-0.14","-8.06"
"1674051065","-55.87","0.02","-8.07"
"1674051066","-55.87","-0.25","-8.07"
"1674051067","-55.87","-0.01","-8.08"
"1674051068","-55.86","-0.03","-8.09"
"1674051069","-55.86","-0.12","-8.10"
"1674051070","-55.84","0.21","-8.13"
"1674051071","-55.83","0.01","-8.13"
"1674051072","-55.83","0.00","-8.13"
"1674051073","-55.82","-0.06","-8.14"
"1674051074","-55.81","0.10","-8.14"
"1674051075","-55.80","-0.01","-8.15"
"1674051076","-55.80","-0.36","-8.15"
"1674051077","-55.79","0.03","-8.16"
"1674051078","-55.78","0.18","-8.17"
"1674051079","-55.77","0.12","-8.18"
"1674051080","-55.77","-0.11","-8.19"
"1674051081","-55.76","0.08","-8.19"
"1674051082","-55.76","0.07","-8.20"
"1674051083","-55.75","0.12","-8.21"
"1674051084","-55.75","-0.15","-8.20"
"1674051085","-55.74","-0.63","-8.20"
"1674051086","-55.73","-0.01","-8.21"
"1674051087","-55.72","-0.11","-8.21"
"1674051088","-55.72","0.05","-8.21"
"1674051089","-55.71","0.12","-8.22"
"1674051090","-55.70","0.06","-8.22"
"1674051091","-55.70","-1.10","-8.22"
"1674051092","-55.69","-0.16","-8.22"
"1674051093","-55.68","0.09","-8.22"
"1674051094","-55.68","-0.05","-8.22"
"1674051095","-55.67","-0.05","-8.22"
"1674051096","-55.66","-0.06","-8.22"
"1674051097","-55.66","0.17","-8.23"
"1674051098","-55.65","-0.03","-8.23"
"1674051099","-55.63","-0.15","-8.24"
"1674051100","-55.59","-0.05","-8.24"
"1674051101","-55.58","0.33","-8.23"
"1674051102","-55.57","-0.21","-8.24"
"1674051103","-55.57","-0.05","-8.24"
"1674051104","-55.57","-0.09","-8.23"
"1674051105","-55.57","-0.39","-8.23"
"1674051106","-55.56","0.07","-8.24"
"1674051107","-55.56","-0.10","-8.23"
"1674051108","-55.56","0.14","-8.23"
"1674051109","-55.55","0.24","-8.23"
"1674051110","-55.55","-0.24","-8.25"
"1674051111","-55.54","-0.36","-8.24"
"1674051112","-55.53","0.48","-8.25"
"1674051113","-55.52","0.19","-8.25"
"1674051114","-55.51","0.12","-8.25"
"1674051115","-55.52","-0.37","-8.23"
"1674051116","-55.52","-0.03","-8.28"
"1674051117","-55.51","-1.21","-8.20"
"1674051118","-55.50","-0.29","-8.19"
"1674051119","-55.49","0.13","-8.18"
"1674051120","-55.49","0.06","-8.17"
"1674051121","-55.48","-0.03","-8.16"
"1674051122","-55.48","0.01","-8.15"
"1674051123","-55.48","0.04","-8.14"
"1674051124","-55.47","-0.05","-8.13"
"1674051125","-55.47","-0.01","-8.12"
"1674051126","-55.46","0.01","-8.11"
"1674051127","-55.45","-0.24","-8.09"
"1674051128","-55.44","-0.06","-8.09"
"1674051129","-55.44","-0.19","-8.08"
"1674051130","-55.43","0.14","-8.07"
"1674051131","-55.42","0.85","-8.07"
"1674051132","-55.42","0.01","-8.06"
"1674051133","-55.41","-0.05","-8.04"
"1674051134","-55.41","-0.08","-8.04"
"1674051135","","",""
"1674051136","","",""
"1674051137","","",""
"1674051138","","",""
